company_name	company_type	company_size	is_listed
中农普惠金服科技股份有限公司	计算机软件	20-99人	天使轮
中和农信项目管理有限公司	互联网金融	1000-9999人	C轮
中国国新控股有限责任公司	医疗/护理/卫生	1000-9999人	不需要融资
东莞市强劲煌旗餐饮管理服务有限公司	地产经纪/中介	1000-9999人	未融资
中国国酒连锁集团有限公司	批发/零售	20-99人	无信息
中国大唐集团公司	原材料及加工/模具	10000人以上	不需要融资
中国石油天然气集团有限公司	其他行业	10000人以上	已上市
中人联控股管理有限公司	投资/融资	20-99人	已上市
中国建筑股份有限公司	通信/网络设备	20-99人	A轮
中国远大集团有限责任公司	其他行业	1000-9999人	未融资
中山市万联信息技术有限公司	计算机软件	0-20人	无信息
中山市品生贸易有限公司	新零售	1000-9999人	B轮
中山市中智药业集团有限公司	医疗健康	1000-9999人	已上市
中山市桃李企业投资管理咨询有限公司	在线教育	1000-9999人	A轮
中国金银珠宝集团有限公司	珠宝/首饰	0-20人	不需要融资
中山市童梦电子商务有限公司	在线教育	20-99人	未融资
中安金控有限公司	互联网金融	1000-9999人	未融资
中山市金山河电子有限公司	互联网	1000-9999人	已上市
中文在线数字出版集团股份有限公司	媒体	500-999人	已上市
中山望族世家文化发展有限公司	音乐/视频/阅读	100-499人	不需要融资
中景旅游管理(北京)有限公司	旅游	20-99人	不需要融资
中国银行股份有限公司	保险	100-499人	不需要融资
中国铁建股份有限公司	计算机服务	20-99人	不需要融资
中畅实业集团有限公司	计算机软件	100-499人	未融资
中移(杭州)信息技术有限公司	通信/网络设备	1000-9999人	不需要融资
中移电子商务有限公司	通信/网络设备	1000-9999人	不需要融资
中海启航投资管理有限公司	企业服务	100-499人	未融资
中移互联网有限公司	移动互联网	1000-9999人	不需要融资
中粮名庄荟国际酒业有限公司	贸易/进出口	500-999人	未融资
中艺设计有限公司	工程施工	100-499人	未融资
中视前卫影视传媒有限公司	媒体	1000-9999人	不需要融资
中细软移动互联科技有限公司	互联网	1000-9999人	不需要融资
中贸世纪企业集团有限公司	电子商务	100-499人	未融资
中港油(北京)投资控股有限公司	在线教育	100-499人	未融资
中通快递股份有限公司	物流/仓储	10000人以上	已上市
中麦实业有限公司	计算机软件	0-20人	未融资
丰享优家科技有限公司	电子商务	0-20人	天使轮
中山市远胜电子商务有限公司	地产经纪/中介	0-20人	未融资
丰控集团有限公司	其他行业	500-999人	未融资
临沂启初文化传媒有限公司	互联网	0-20人	未融资
临沂塑邦商贸有限公司	化工	20-99人	不需要融资
丽江祥利投资有限公司	地产经纪/中介	10000人以上	不需要融资
义乌市浙朵云电子商务有限公司	企业服务	20-99人	不需要融资
义乌市博蒙贸易有限公司	培训机构	0-20人	不需要融资
乐客户外用品有限公司	游戏	20-99人	无信息
乐成集团有限公司	工程施工	1000-9999人	不需要融资
乐山兄弟联盟网络科技有限公司	电子商务	20-99人	不需要融资
乌镇旅游股份有限公司	其他行业	0-20人	不需要融资
乐氏同仁药业科技集团有限公司	医疗健康	100-499人	不需要融资
乐荐信息科技(北京)有限公司	互联网	100-499人	不需要融资
九江美猴王科技有限公司	装修装饰	100-499人	未融资
九五川控股有限公司	互联网	20-99人	无信息
云之道(深圳)网络科技有限公司	移动互联网	0-20人	未融资
上海衡源企业发展有限公司	互联网金融	20-99人	不需要融资
云南云天化股份有限公司	互联网	500-999人	未融资
云南卓一食品有限公司	食品/饮料/烟酒	100-499人	不需要融资
云南合和(集团)股份有限公司	餐饮	100-499人	无信息
云南视佳科技有限公司	文化/体育/娱乐	0-20人	B轮
云南云豆贸易有限公司	广播/影视	20-99人	天使轮
云聚同新科技(北京)有限公司	移动互联网	10000人以上	不需要融资
五星品牌策划有限公司	互联网金融	100-499人	不需要融资
云南金六福投资有限公司	贸易/进出口	100-499人	无信息
五星控股集团有限公司	互联网金融	100-499人	不需要融资
京新控股集团有限公司	医疗设备/器械	20-99人	天使轮
仁和泰投资管理(北京)有限公司	医疗健康	20-99人	天使轮
众安在线财产保险股份有限公司	互联网	1000-9999人	已上市
优感觉实业有限公司	电子商务	100-499人	未融资
优果联品牌管理有限公司	广播/影视	20-99人	未融资
优玖(苏州)信息科技有限公司	互联网	100-499人	A轮
优盟设计有限公司	仪器仪表/工业自动化	20-99人	无信息
优酷网络技术(北京)有限公司	互联网	1000-9999人	不需要融资
伟时发展有限公司	批发/零售	0-20人	无信息
优品电子有限公司	移动互联网	100-499人	不需要融资
优福集团投资有限公司	电子商务	100-499人	未融资
佛山市南瓷陶瓷有限公司	餐饮	20-99人	无信息
佛山市唯嘉思贸易有限公司	广告/公关/会展	20-99人	未融资
佛山市百家汇家具有限公司	餐饮	20-99人	无信息
佳美品牌投资有限公司	生活服务	100-499人	未融资
佳兆业集团(深圳)有限公司	文化/体育/娱乐	500-999人	不需要融资
众安信息技术服务有限公司	互联网	1000-9999人	已上市
佳莱科技有限公司	其他服务业	0-20人	未融资
保定社群网络科技有限公司	互联网	20-99人	D轮及以上
佛山市顺德区碧桂园物业发展有限公司	房地产开发	10000人以上	已上市
佛山市三界茶文化有限公司	互联网	20-99人	未融资
佛山市德拉斐尔母婴用品有限公司	服装/纺织/皮革	100-499人	未融资
健康地球武汉科技有限公司	移动互联网	20-99人	无信息
全方位创意文化有限公司	工程施工	20-99人	未融资
全科投资有限公司	医疗健康	0-20人	未融资
六一艺术(国际)有限公司	在线教育	1000-9999人	B轮
光明乳业股份有限公司	生活服务	10000人以上	已上市
养颜堂化妆品有限公司	生活服务	100-499人	无信息
凉山文化旅游投资发展有限责任公司	房地产开发	20-99人	不需要融资
凯宾实业有限公司	酒店	20-99人	未融资
创域设计有限公司	装修装饰	20-99人	未融资
创意城投资管理(北京)有限公司	物业服务	20-99人	无信息
创立品牌有限公司	互联网	0-20人	未融资
创造者(北京)科技有限公司	在线教育	20-99人	未融资
出门问问信息科技有限公司	智能硬件	500-999人	D轮及以上
前海易物(深圳)电子商务有限公司	电子商务	100-499人	A轮
养生堂有限公司	食品/饮料/烟酒	10000人以上	不需要融资
力普惠电子科技有限公司	通信/网络设备	20-99人	无信息
内蒙古万福鼎食品有限责任公司	餐饮	0-20人	无信息
北京一撕得物流技术有限公司	互联网	100-499人	B轮
北京一种生活文化传播有限公司	音乐/视频/阅读	20-99人	无信息
北京一览科技有限公司	互联网	100-499人	A轮
北京七鑫易维信息技术有限公司	智能硬件	100-499人	B轮
北京不可说文化产业有限公司	文化/体育/娱乐	0-20人	无信息
北京东方文化旅游有限公司	房地产开发	20-99人	不需要融资
北京东方雨虹防水技术股份有限公司	工程施工	1000-9999人	已上市
北京东方国信科技股份有限公司	计算机软件	1000-9999人	已上市
北京中联百文科技有限公司	互联网	20-99人	未融资
力帆实业(集团)股份有限公司	计算机软件	20-99人	未融资
北京九州行生物科技有限公司	O2O	20-99人	A轮
北京七麦科技股份有限公司	互联网	100-499人	已上市
北京五邦建材有限公司	广告营销	20-99人	未融资
北京京东金融科技控股有限公司	互联网金融	100-499人	未融资
北京三色光广告有限责任公司	广告营销	0-20人	未融资
北京仁华教育科技有限公司	运营商/增值服务	100-499人	未融资
北京为之味餐饮有限公司	生活服务	1000-9999人	未融资
北京全景互娱科技有限公司	广告/公关/会展	20-99人	未融资
北京云端文化传媒股份有限公司	互联网	20-99人	A轮
北京分享时代科技股份有限公司	文化/体育/娱乐	100-499人	已上市
北京加德国际建筑科技有限公司	生活服务	100-499人	不需要融资
北京北方大陆生物工程有限公司	医疗健康	500-999人	不需要融资
北京北航天宇长鹰无人机科技有限公司	通信/网络设备	100-499人	不需要融资
北京发现孩子教育科技有限责任公司	在线教育	0-20人	未融资
义乌鑫衢贸易有限公司	珠宝/首饰	20-99人	无信息
北京同仁堂健康药业股份有限公司	医疗健康	10000人以上	不需要融资
北京创意村营销策划有限公司	广告营销	0-20人	未融资
北京哟哈科技股份有限公司	电子商务	100-499人	已上市
北京城堡科贸有限公司	电子商务	100-499人	不需要融资
北京复华旅游文化发展有限公司	互联网	1000-9999人	不需要融资
北京地心引力网络科技有限公司	移动互联网	20-99人	A轮
北京多格科技有限公司	移动互联网	100-499人	C轮
北京国双科技有限公司	互联网	1000-9999人	已上市
北京天涯商贸有限公司	移动互联网	0-20人	无信息
北京天使玫瑰贸易有限公司	移动互联网	100-499人	B轮
北京奇安信科技有限公司	信息安全	1000-9999人	不需要融资
北京四季优选信息技术有限公司	电子商务	10000人以上	不需要融资
北京好利来企业投资管理有限公司	生活服务	10000人以上	不需要融资
北京妙医佳信息技术有限公司	互联网	100-499人	B轮
北京孙悟空企业管理有限公司	财务/审计/税务	0-20人	未融资
北京学而思教育科技有限公司	互联网	10000人以上	已上市
北京小客网络科技有限公司	移动互联网	100-499人	未融资
北京安奇智联科技有限公司	移动互联网	20-99人	A轮
北京小罐茶业有限公司	食品/饮料/烟酒	20-99人	未融资
北京市国有资产经营有限责任公司	互联网金融	100-499人	不需要融资
北京市彭天艺品有限公司	在线教育	100-499人	C轮
北京嘉裕阳光投资有限公司	互联网金融	100-499人	不需要融资
北京小川科技有限公司	互联网	100-499人	C轮
北京建海中建国际防水材料有限公司	建材	100-499人	未融资
北京当瑟文化艺术发展有限公司	培训机构	20-99人	无信息
北京怡海花园房地产开发有限公司	工程施工	10000人以上	未融资
北京惠赢天下网络技术有限公司	互联网	1000-9999人	A轮
北京古北水镇旅游有限公司	旅游	1000-9999人	未融资
北京三夫户外用品股份有限公司	贸易/进出口	500-999人	已上市
凡普金科企业发展(上海)有限公司	互联网金融	1000-9999人	不需要融资
北京摩登天空文化发展有限公司	音乐/视频/阅读	100-499人	B轮
北京慧闻国际文化有限公司	音乐/视频/阅读	1000-9999人	不需要融资
北京新旅文化传播有限公司	旅游	100-499人	不需要融资
北京易华录信息技术股份有限公司	计算机软件	20-99人	未融资
北京智云达科技股份有限公司	计算机软件	100-499人	已上市
北京易鑫信息科技有限公司	互联网金融	1000-9999人	已上市
北京新辣道餐饮管理有限公司	餐饮	1000-9999人	不需要融资
北京昊和弘义投资管理有限公司	互联网金融	0-20人	未融资
北京有爱互娱科技有限公司	游戏	100-499人	A轮
北京斯特瑞咨询有限公司	互联网	0-20人	A轮
北京木星投资有限公司	音乐/视频/阅读	0-20人	A轮
北京未名品尚信息技术有限公司	电子商务	100-499人	B轮
北京兰玉品牌文化发展有限公司	其他行业	20-99人	未融资
